,neighbourhood,latitude,longitude,room_type,price
22769,Amager Vest,55.64444,12.61489,Entire home/apt,890
22770,Nrrebro,55.69888,12.54561,Entire home/apt,648
22771,Vesterbro-Kongens Enghave,55.66562,12.55037,Entire home/apt,1590
22772,Indre By,55.68476,12.56609,Private room,635
22773,Amager Vest,55.65858000000001,12.57092,Entire home/apt,628
22774,Indre By,55.68668,12.59583,Entire home/apt,951
22775,Valby,55.65684,12.51048,Entire home/apt,1100
22776,Frederiksberg,55.69109,12.53195,Entire home/apt,801
22777,Vesterbro-Kongens Enghave,55.66552,12.54859,Entire home/apt,751
22778,Nrrebro,55.68796,12.55325,Entire home/apt,801
22779,Vesterbro-Kongens Enghave,55.64551,12.55167,Entire home/apt,894
22780,Indre By,55.67122,12.57011,Entire home/apt,1487
22781,Frederiksberg,55.6848,12.53116,Entire home/apt,689
22782,Indre By,55.67793,12.58945,Entire home/apt,2003
22783,Amager Vest,55.66909,12.58118,Entire home/apt,600
22784,Indre By,55.68354,12.56944,Entire home/apt,1501
22785,Amager Vest,55.64671,12.59067,Entire home/apt,949
22786,Amager Vest,55.64836,12.58754,Entire home/apt,525
22787,Indre By,55.67146999999999,12.5832,Private room,523
22788,Valby,55.6683,12.51147,Entire home/apt,448
22789,sterbro,55.70221,12.5761,Entire home/apt,489
22790,Brnshj-Husum,55.69798,12.50647,Private room,876
22791,Vanlse,55.69152,12.5101,Entire home/apt,389
22792,sterbro,55.7078,12.59016,Entire home/apt,375
22793,Brnshj-Husum,55.70685,12.50947,Entire home/apt,300
22794,Nrrebro,55.69467,12.54544,Entire home/apt,403
22795,Indre By,55.67666,12.57505,Entire home/apt,1999
22796,Indre By,55.67623,12.59036,Entire home/apt,1201
22797,sterbro,55.7012,12.57933,Entire home/apt,1019
22798,Vanlse,55.69226,12.50476,Private room,403
22799,Amager Vest,55.65445,12.56606,Entire home/apt,2098
22800,sterbro,55.7084,12.57709,Private room,553
22801,Indre By,55.68894,12.57168,Entire home/apt,998
22802,Frederiksberg,55.68107,12.52075,Entire home/apt,641
22803,Amager st,55.66192,12.62113,Entire home/apt,523
22804,Indre By,55.6811,12.57828,Entire home/apt,2478
22805,sterbro,55.70529000000001,12.57919,Entire home/apt,550
22806,Amager Vest,55.66509,12.59739,Entire home/apt,894
22807,Amager Vest,55.65653,12.58866,Entire home/apt,798
22808,Indre By,55.68183000000001,12.58448,Entire home/apt,3001
22809,Frederiksberg,55.67933000000001,12.53531,Entire home/apt,849
22810,Vesterbro-Kongens Enghave,55.6701,12.54356,Entire home/apt,598
22811,Amager st,55.66401,12.60627,Entire home/apt,498
22812,Nrrebro,55.70304,12.54935,Entire home/apt,498
22813,Nrrebro,55.69734,12.54607,Entire home/apt,1799
22814,Indre By,55.67692,12.56863,Entire home/apt,1297
22815,Nrrebro,55.69557,12.55658,Entire home/apt,801
22816,Vesterbro-Kongens Enghave,55.645480000000006,12.52716,Entire home/apt,498
22817,Bispebjerg,55.72509,12.53811,Entire home/apt,3001
22818,Indre By,55.687430000000006,12.59042,Entire home/apt,1453
22819,Indre By,55.67146,12.57699,Hotel room,792
22820,Valby,55.65431,12.4853,Private room,403
22821,Vesterbro-Kongens Enghave,55.66666,12.55579,Entire home/apt,998
22822,Nrrebro,55.68897,12.55621,Entire home/apt,1003
22823,Nrrebro,55.7013,12.54122,Entire home/apt,498
22824,Nrrebro,55.69626,12.54146,Entire home/apt,901
22825,Brnshj-Husum,55.70738000000001,12.4903,Private room,280
22826,Indre By,55.68119,12.58115,Entire home/apt,2818
22827,Brnshj-Husum,55.7159,12.48727,Private room,299
22828,Indre By,55.67211,12.59171,Entire home/apt,896
22829,Nrrebro,55.69915,12.54357,Entire home/apt,498
22830,Nrrebro,55.68996,12.55893,Entire home/apt,903
22831,Valby,55.65808000000001,12.51864,Entire home/apt,699
22832,Vesterbro-Kongens Enghave,55.67273,12.56244,Entire home/apt,1419
22833,Nrrebro,55.70488,12.55586,Entire home/apt,509
22834,Amager st,55.66061,12.60636,Entire home/apt,798
22835,sterbro,55.71182,12.5681,Entire home/apt,362
22836,Nrrebro,55.68792,12.54842,Entire home/apt,394
22837,Vesterbro-Kongens Enghave,55.64842,12.55393,Private room,300
22838,Indre By,55.68914,12.57245,Entire home/apt,553
22839,sterbro,55.7024,12.58314,Private room,598
22840,Vesterbro-Kongens Enghave,55.65555,12.54949,Entire home/apt,348
22841,Amager Vest,55.66395,12.5724,Entire home/apt,1501
22842,Vesterbro-Kongens Enghave,55.66871,12.5436,Entire home/apt,949
22843,Nrrebro,55.70221,12.54995,Entire home/apt,751
22844,Nrrebro,55.69158,12.55861,Entire home/apt,901
22845,Vesterbro-Kongens Enghave,55.66607,12.55076,Entire home/apt,710
22846,Vesterbro-Kongens Enghave,55.6456,12.55268,Entire home/apt,751
22847,Indre By,55.67841,12.56963,Entire home/apt,600
22848,Amager st,55.64954,12.62453,Entire home/apt,600
22849,Vesterbro-Kongens Enghave,55.66606,12.549,Entire home/apt,819
22850,Nrrebro,55.68776999999999,12.54424,Private room,512
22851,Amager Vest,55.65326,12.60112,Entire home/apt,314
22852,Amager Vest,55.66054000000001,12.58766,Entire home/apt,523
22853,Amager Vest,55.66157,12.57394,Entire home/apt,730
22854,Frederiksberg,55.68383000000001,12.54083,Entire home/apt,1003
22855,Indre By,55.67626,12.5586,Entire home/apt,747
22856,Vanlse,55.681230000000006,12.49119,Entire home/apt,300
22857,Vanlse,55.698,12.4678,Entire home/apt,998
22858,Frederiksberg,55.67898,12.51235,Entire home/apt,1698
22859,Frederiksberg,55.67556,12.54827,Entire home/apt,1949
22860,Amager st,55.65899,12.63305,Entire home/apt,3001
22861,Vesterbro-Kongens Enghave,55.666030000000006,12.54927,Entire home/apt,949
22862,Amager st,55.66644,12.60397,Entire home/apt,903
22863,Nrrebro,55.69172,12.54273,Private room,280
22864,sterbro,55.69748000000001,12.58282,Entire home/apt,1100
22865,Nrrebro,55.69481,12.55294,Entire home/apt,778
22866,Vesterbro-Kongens Enghave,55.66953,12.55519,Entire home/apt,949
22867,sterbro,55.70976999999999,12.57121,Entire home/apt,614
22868,Bispebjerg,55.7075,12.5379,Entire home/apt,498
22869,Vesterbro-Kongens Enghave,55.65185,12.55017,Entire home/apt,498
22870,Valby,55.66931,12.51122,Entire home/apt,450
22871,Indre By,55.68482,12.5832,Entire home/apt,751
22872,Nrrebro,55.69239,12.54707,Entire home/apt,747
22873,Indre By,55.68751999999999,12.59317,Hotel room,996
22874,Amager Vest,55.65884000000001,12.59872,Entire home/apt,448
22875,Nrrebro,55.69282,12.54314,Entire home/apt,1012
22876,Amager st,55.65869,12.60817,Entire home/apt,751
22877,sterbro,55.70171,12.57769,Entire home/apt,444
22878,Vesterbro-Kongens Enghave,55.66455,12.54895,Entire home/apt,1153
22879,Vesterbro-Kongens Enghave,55.64587,12.55029,Entire home/apt,1447
22880,Indre By,55.68742,12.58846,Entire home/apt,1344
22881,Nrrebro,55.69337,12.54594,Entire home/apt,598
22882,Vesterbro-Kongens Enghave,55.67063,12.55079,Entire home/apt,696
22883,sterbro,55.69381,12.57096,Entire home/apt,2499
22884,Vesterbro-Kongens Enghave,55.65626,12.53699,Entire home/apt,598
22885,Indre By,55.68335,12.61495,Entire home/apt,1501
22886,Amager Vest,55.64433,12.61394,Private room,591
22887,Nrrebro,55.68639,12.56106,Entire home/apt,1399
22888,Vesterbro-Kongens Enghave,55.67246,12.54613,Entire home/apt,2003
22889,Amager Vest,55.64075,12.58954,Private room,231
22890,Nrrebro,55.70126,12.55093,Entire home/apt,648
22891,Nrrebro,55.69358,12.5382,Entire home/apt,502
22892,Vesterbro-Kongens Enghave,55.65859,12.53545,Entire home/apt,600
22893,Frederiksberg,55.67328000000001,12.54354,Entire home/apt,409
22894,Indre By,55.6814,12.59055,Entire home/apt,2553
22895,Vesterbro-Kongens Enghave,55.66108000000001,12.56348,Entire home/apt,989
22896,sterbro,55.69523,12.5727,Entire home/apt,553
22897,Amager st,55.663,12.60799,Entire home/apt,553
22898,Indre By,55.68176999999999,12.57205,Entire home/apt,2499
22899,Frederiksberg,55.68025,12.53103,Entire home/apt,964
22900,Indre By,55.67097,12.57243,Entire home/apt,1221
22901,Nrrebro,55.69126,12.55793,Entire home/apt,648
22902,Indre By,55.68991,12.57539,Entire home/apt,1501
22903,Frederiksberg,55.68607,12.52755,Entire home/apt,600
22904,Nrrebro,55.69617,12.53897,Entire home/apt,550
22905,Amager st,55.6558,12.63099,Entire home/apt,703
22906,Amager Vest,55.66483,12.57673,Entire home/apt,648
22907,Nrrebro,55.69119,12.56785,Entire home/apt,1897
22908,Frederiksberg,55.67298,12.5395,Entire home/apt,699
22909,Vesterbro-Kongens Enghave,55.66739000000001,12.55061,Private room,703
22910,Vesterbro-Kongens Enghave,55.67215,12.5473,Private room,598
22911,sterbro,55.69834,12.57862,Entire home/apt,1099
22912,Nrrebro,55.68763000000001,12.56046,Entire home/apt,448
22913,Nrrebro,55.69756,12.54312,Private room,299
22914,Amager Vest,55.65938000000001,12.60601,Entire home/apt,996
22915,Indre By,55.67129,12.58572,Private room,299
22916,Valby,55.66678,12.52005,Private room,457
22917,Bispebjerg,55.71874,12.55194,Entire home/apt,998
22918,Vesterbro-Kongens Enghave,55.66789,12.5531,Entire home/apt,826
22919,Amager Vest,55.65047,12.60599,Entire home/apt,1270
22920,Amager Vest,55.65161,12.60658,Entire home/apt,1086
22921,Nrrebro,55.69944,12.53927,Private room,375
22922,Nrrebro,55.69794,12.54873,Entire home/apt,266
22923,Frederiksberg,55.67601,12.51623,Entire home/apt,801
22924,Vesterbro-Kongens Enghave,55.66584,12.54895,Entire home/apt,798
22925,Frederiksberg,55.68894,12.53568,Entire home/apt,747
22926,Nrrebro,55.698,12.55458,Entire home/apt,747
22927,Valby,55.66447,12.50871,Entire home/apt,600
22928,Nrrebro,55.7074,12.55313,Entire home/apt,971
22929,Amager st,55.66103,12.61419,Entire home/apt,314
22930,Vesterbro-Kongens Enghave,55.64941999999999,12.55427,Entire home/apt,699
22931,Nrrebro,55.69881,12.55129,Entire home/apt,1003
22932,Frederiksberg,55.68444,12.54955,Entire home/apt,996
22933,Nrrebro,55.69514,12.5376,Private room,197
22934,Indre By,55.68164,12.59067,Entire home/apt,2669
22935,Vesterbro-Kongens Enghave,55.65683000000001,12.53567,Private room,450
22936,Indre By,55.68396,12.57358,Entire home/apt,903
22937,Vesterbro-Kongens Enghave,55.66996999999999,12.55087,Entire home/apt,462
22938,Bispebjerg,55.70013,12.52448,Entire home/apt,403
22939,Frederiksberg,55.68033000000001,12.52394,Entire home/apt,696
22940,sterbro,55.69698,12.57342,Entire home/apt,416
22941,Nrrebro,55.69198000000001,12.5432,Entire home/apt,951
22942,Vesterbro-Kongens Enghave,55.66436,12.5503,Entire home/apt,536
22943,Vanlse,55.69159000000001,12.51461,Entire home/apt,553
22944,Bispebjerg,55.72404,12.53394,Entire home/apt,498
22945,Nrrebro,55.68901,12.56033,Entire home/apt,1153
22946,Bispebjerg,55.69811,12.52837,Entire home/apt,353
22947,Nrrebro,55.68776,12.54926,Private room,502
22948,Bispebjerg,55.70271999999999,12.52531,Entire home/apt,659
22949,Nrrebro,55.69149,12.55655,Entire home/apt,502
22950,Nrrebro,55.68853000000001,12.56348,Entire home/apt,1752
22951,Valby,55.6581,12.51247,Entire home/apt,849
22952,Nrrebro,55.69002,12.55741,Entire home/apt,1249
22953,Frederiksberg,55.68288,12.53802,Entire home/apt,1099
22954,Vesterbro-Kongens Enghave,55.67239,12.54874,Entire home/apt,1901
22955,Vesterbro-Kongens Enghave,55.6697,12.54264,Entire home/apt,9997
22956,Amager Vest,55.66494,12.59795,Entire home/apt,598
22957,Amager Vest,55.66451,12.58258,Entire home/apt,1202
22958,Vesterbro-Kongens Enghave,55.65577,12.53427,Private room,300
22959,sterbro,55.70784,12.58007,Entire home/apt,600
22960,Nrrebro,55.69438,12.55173,Entire home/apt,1003
22961,sterbro,55.70374,12.58632,Entire home/apt,498
22962,Frederiksberg,55.68843,12.53483,Entire home/apt,778
22963,Nrrebro,55.69308,12.54625,Entire home/apt,348
22964,Bispebjerg,55.6995,12.53578,Private room,353
22965,Bispebjerg,55.6983,12.53666,Private room,328
22966,sterbro,55.70298,12.5912,Entire home/apt,853
22967,Bispebjerg,55.71876999999999,12.562,Entire home/apt,598
22968,Amager Vest,55.64773,12.61191,Entire home/apt,498
22969,Amager st,55.66323000000001,12.60318,Entire home/apt,648
22970,Frederiksberg,55.67359,12.50603,Entire home/apt,1399
22971,Nrrebro,55.69272,12.56656,Entire home/apt,553
22972,Vesterbro-Kongens Enghave,55.67273,12.54848,Entire home/apt,778
22973,Nrrebro,55.69188000000001,12.55831,Entire home/apt,550
22974,Valby,55.65588,12.51971,Entire home/apt,703
22975,Indre By,55.68939,12.57188,Entire home/apt,699
22976,Vesterbro-Kongens Enghave,55.67106,12.55679,Entire home/apt,1999
22977,Nrrebro,55.69965,12.53873,Entire home/apt,403
22978,Indre By,55.67126999999999,12.58935,Entire home/apt,1134
22979,Frederiksberg,55.67519,12.54606,Entire home/apt,686
22980,Amager Vest,55.66751,12.57872,Entire home/apt,1201
22981,Vesterbro-Kongens Enghave,55.67279,12.55246,Hotel room,1092
22982,Vanlse,55.69535,12.51301,Entire home/apt,484
22983,Amager st,55.66192,12.60905,Entire home/apt,655
22984,Valby,55.66499,12.50917,Entire home/apt,801
22985,Nrrebro,55.70548,12.55568,Entire home/apt,550
22986,Nrrebro,55.69158,12.55535,Entire home/apt,747
22987,sterbro,55.71909,12.57563,Private room,747
22988,Vesterbro-Kongens Enghave,55.66882,12.54312,Entire home/apt,747
22989,Indre By,55.67309,12.5936,Entire home/apt,699
22990,Valby,55.6631,12.50964,Entire home/apt,448
22991,Vesterbro-Kongens Enghave,55.66389,12.54456,Entire home/apt,1549
22992,sterbro,55.69551,12.56992,Entire home/apt,1303
22993,Indre By,55.68144,12.59163,Entire home/apt,2804
22994,Indre By,55.68479,12.5885,Entire home/apt,1501
22995,Nrrebro,55.68722,12.54836,Entire home/apt,801
22996,sterbro,55.7167,12.57818,Entire home/apt,652
22997,sterbro,55.70668000000001,12.57819,Entire home/apt,822
22998,Frederiksberg,55.67585,12.55199,Private room,300
22999,Frederiksberg,55.68379,12.553,Entire home/apt,1698
23000,Bispebjerg,55.70586,12.53417,Entire home/apt,553
23001,Nrrebro,55.69429,12.54853,Private room,251
23002,Nrrebro,55.69936,12.55016,Entire home/apt,614
23003,Amager st,55.65516,12.61153,Private room,543
23004,Frederiksberg,55.68989000000001,12.53707,Entire home/apt,998
23005,Frederiksberg,55.66961,12.53104,Entire home/apt,703
23006,Vesterbro-Kongens Enghave,55.66767,12.55103,Entire home/apt,1003
23007,Amager st,55.66075,12.61003,Entire home/apt,648
23008,Valby,55.66172,12.51986,Entire home/apt,450
23009,Indre By,55.68165,12.57808,Entire home/apt,1297
23010,Nrrebro,55.69147,12.55616,Entire home/apt,502
23011,sterbro,55.70109,12.57461,Entire home/apt,4497
23012,Nrrebro,55.70066,12.5391,Entire home/apt,703
23013,Indre By,55.68753,12.59149,Private room,396
23014,Frederiksberg,55.6732,12.50656,Entire home/apt,699
23015,Frederiksberg,55.67864,12.53065,Entire home/apt,751
23016,sterbro,55.70512,12.57943,Entire home/apt,751
23017,Nrrebro,55.70256,12.54396,Entire home/apt,699
23018,Vesterbro-Kongens Enghave,55.67098000000001,12.55737,Entire home/apt,1597
23019,Brnshj-Husum,55.69941,12.49504,Entire home/apt,901
23020,sterbro,55.71069,12.5611,Entire home/apt,998
23021,Bispebjerg,55.701130000000006,12.53223,Private room,389
23022,Vesterbro-Kongens Enghave,55.64963,12.55495,Entire home/apt,798
23023,Brnshj-Husum,55.70238000000001,12.47995,Entire home/apt,498
23024,Nrrebro,55.6859,12.54757,Entire home/apt,553
23025,Valby,55.66404,12.52124,Entire home/apt,998
23026,Frederiksberg,55.68805,12.52951,Entire home/apt,450
23027,Indre By,55.67021999999999,12.57427,Entire home/apt,1003
23028,sterbro,55.70736,12.59313,Entire home/apt,727
23029,sterbro,55.70713000000001,12.58598,Entire home/apt,1086
23030,Indre By,55.68861999999999,12.58333,Private room,652
23031,sterbro,55.70061,12.58792,Entire home/apt,996
23032,Nrrebro,55.69666,12.54896,Entire home/apt,1501
23033,Amager st,55.662,12.60609,Private room,300
23034,Nrrebro,55.68806,12.55538,Entire home/apt,600
23035,Amager st,55.66351,12.60768,Entire home/apt,557
23036,Frederiksberg,55.69207,12.53262,Entire home/apt,903
23037,Nrrebro,55.69744,12.54756,Entire home/apt,801
23038,sterbro,55.69902,12.58071,Entire home/apt,757
23039,Frederiksberg,55.68259000000001,12.53753,Entire home/apt,300
23040,Nrrebro,55.69059,12.55334,Private room,553
23041,Indre By,55.67896,12.57553,Entire home/apt,1399
23042,Amager Vest,55.61714,12.57184,Entire home/apt,849
23043,Frederiksberg,55.68297,12.54681,Private room,307
23044,Nrrebro,55.6968,12.5385,Private room,224
23045,Nrrebro,55.68812,12.55229,Entire home/apt,849
23046,Amager Vest,55.65221999999999,12.5977,Entire home/apt,334
23047,Indre By,55.67115,12.57506,Entire home/apt,1501
23048,sterbro,55.7011,12.58241,Entire home/apt,801
23049,Indre By,55.68224,12.57217,Entire home/apt,1501
23050,Vesterbro-Kongens Enghave,55.67202,12.56397,Entire home/apt,901
23051,Amager st,55.66432,12.62213,Entire home/apt,798
23052,Nrrebro,55.70123,12.5453,Entire home/apt,444
23053,Vesterbro-Kongens Enghave,55.65073,12.53434,Private room,401
23054,Frederiksberg,55.68384,12.52545,Entire home/apt,747
23055,Nrrebro,55.69715,12.54324,Entire home/apt,1501
23056,Indre By,55.6772,12.56877,Entire home/apt,1501
23057,Frederiksberg,55.68341,12.55217,Entire home/apt,652
23058,sterbro,55.71501,12.57549,Private room,747
23059,Indre By,55.67612,12.57133,Entire home/apt,1051
23060,Frederiksberg,55.68423000000001,12.53795,Entire home/apt,1303
23061,Vesterbro-Kongens Enghave,55.67099,12.5559,Entire home/apt,703
23062,sterbro,55.70812,12.58857,Entire home/apt,751
23063,Indre By,55.68279,12.61576,Private room,353
23064,Vesterbro-Kongens Enghave,55.66752,12.55338,Entire home/apt,747
23065,Vesterbro-Kongens Enghave,55.67071,12.54394,Entire home/apt,951
23066,sterbro,55.70166999999999,12.58123,Entire home/apt,928
23067,Frederiksberg,55.67755,12.5388,Entire home/apt,1849
23068,Vesterbro-Kongens Enghave,55.65603,12.53502,Entire home/apt,409
23069,Nrrebro,55.69212,12.54581,Entire home/apt,1003
23070,Amager Vest,55.66334000000001,12.59786,Entire home/apt,553
23071,sterbro,55.71661999999999,12.57855,Entire home/apt,550
23072,Nrrebro,55.70024,12.54907,Entire home/apt,849
23073,Frederiksberg,55.67861,12.52854,Entire home/apt,723
23074,sterbro,55.70753000000001,12.58133,Entire home/apt,903
23075,sterbro,55.70777,12.59513,Entire home/apt,1120
23076,Nrrebro,55.70494,12.55095,Private room,300
23077,sterbro,55.695780000000006,12.57319,Entire home/apt,887
23078,Frederiksberg,55.67873,12.53432,Entire home/apt,798
23079,Indre By,55.68369000000001,12.57676,Entire home/apt,1100
23080,Indre By,55.6733,12.59205,Entire home/apt,801
23081,Nrrebro,55.69408000000001,12.54938,Entire home/apt,1003
23082,Bispebjerg,55.70812,12.53654,Entire home/apt,498
23083,Vesterbro-Kongens Enghave,55.66811,12.55404,Entire home/apt,489
23084,sterbro,55.70041,12.58576,Entire home/apt,652
23085,Amager Vest,55.65801999999999,12.56857,Entire home/apt,996
23086,Nrrebro,55.68857,12.54082,Entire home/apt,1003
23087,Frederiksberg,55.676730000000006,12.53427,Entire home/apt,1623
23088,Vesterbro-Kongens Enghave,55.66712,12.55078,Entire home/apt,1181
23089,Amager Vest,55.66578000000001,12.57884,Entire home/apt,901
23090,Nrrebro,55.69451,12.54548,Entire home/apt,648
23091,Vesterbro-Kongens Enghave,55.67069,12.54684,Entire home/apt,1051
23092,Nrrebro,55.68573000000001,12.54598,Entire home/apt,450
23093,Vesterbro-Kongens Enghave,55.67239,12.55978,Private room,498
23094,Vesterbro-Kongens Enghave,55.65174,12.54377,Entire home/apt,2300
23095,Amager st,55.64591,12.63182,Entire home/apt,2498
23096,sterbro,55.70518000000001,12.57895,Entire home/apt,798
23097,Vesterbro-Kongens Enghave,55.67316,12.55822,Private room,300
23098,Valby,55.66598000000001,12.52042,Private room,502
23099,sterbro,55.69526,12.56987,Entire home/apt,464
23100,Indre By,55.68405,12.57811,Entire home/apt,1100
23101,Indre By,55.6822,12.5781,Entire home/apt,1100
23102,Vanlse,55.68081,12.48917,Private room,450
23103,sterbro,55.71031,12.56495,Entire home/apt,699
23104,Amager Vest,55.65885,12.56694,Entire home/apt,1602
23105,Nrrebro,55.70083,12.55172,Entire home/apt,951
23106,Nrrebro,55.69409,12.54812,Entire home/apt,998
23107,Amager st,55.6649,12.6015,Entire home/apt,1003
23108,Amager Vest,55.66503,12.58269,Entire home/apt,502
23109,Vesterbro-Kongens Enghave,55.67282,12.56257,Private room,450
23110,Nrrebro,55.69164,12.56671,Entire home/apt,600
23111,Bispebjerg,55.70585,12.53644,Private room,396
23112,Frederiksberg,55.68352,12.55057,Entire home/apt,998
23113,Indre By,55.6881,12.58917,Entire home/apt,577
23114,Vesterbro-Kongens Enghave,55.6734,12.56134,Entire home/apt,1501
