,latitude,longitude,price,neighbourhood_Amager Vest,neighbourhood_Amager st,neighbourhood_Bispebjerg,neighbourhood_Brnshj-Husum,neighbourhood_Frederiksberg,neighbourhood_Indre By,neighbourhood_Nrrebro,neighbourhood_Valby,neighbourhood_Vanlse,neighbourhood_Vesterbro-Kongens Enghave,neighbourhood_sterbro,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
11804,55.65871,12.59943,703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11805,55.6916,12.55723,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11806,55.66856,12.57894,2200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11807,55.667930000000005,12.54911,525,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11808,55.68301999999999,12.5658,801,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11809,55.682959999999994,12.52501,703,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11810,55.64629,12.54846,448,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11811,55.66469,12.598469999999999,682,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11812,55.66038,12.58585,949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11813,55.65845,12.60849,450,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11814,55.65876,12.50923,751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11815,55.699740000000006,12.55007,198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11816,55.70386,12.5283,730,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11817,55.689890000000005,12.57045,3497,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11818,55.700419999999994,12.55049,553,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11819,55.66859,12.55125,801,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11820,55.67503000000001,12.549619999999999,1003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11821,55.695719999999994,12.59587,1099,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11822,55.68699,12.55664,409,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11823,55.70486,12.47894,894,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11824,55.67171,12.48512,648,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11825,55.6708,12.59063,751,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11826,55.70028000000001,12.55166,360,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11827,55.70741999999999,12.53855,798,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11828,55.66375,12.59532,368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11829,55.7073,12.53095,641,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11830,55.686609999999995,12.54477,450,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11831,55.69902,12.54119,244,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11832,55.68796999999999,12.56044,401,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11833,55.68889,12.554910000000001,478,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11834,55.66424,12.49124,949,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11835,55.6542,12.4877,403,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11836,55.6677,12.556410000000001,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11837,55.68346999999999,12.51155,648,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11838,55.69183,12.5326,628,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11839,55.67434,12.59245,1030,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11840,55.680780000000006,12.57075,1201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11841,55.689530000000005,12.573780000000001,450,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11842,55.67129,12.54905,1003,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11843,55.66806999999999,12.54111,798,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11844,55.665169999999996,12.5781,498,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11845,55.70635,12.592880000000001,751,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11846,55.6987,12.53398,348,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11847,55.71147,12.564589999999999,679,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11848,55.671769999999995,12.488,502,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11849,55.66274,12.63207,409,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11850,55.70843000000001,12.53301,353,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11851,55.66378,12.57818,319,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11852,55.7029,12.581669999999999,334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11853,55.65133,12.54889,300,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11854,55.68954,12.53271,998,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11855,55.712959999999995,12.5731,299,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11856,55.698190000000004,12.54735,428,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11857,55.655590000000004,12.61712,287,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11858,55.7028,12.575560000000001,1003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11859,55.66052,12.6233,951,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11860,55.69708000000001,12.594430000000001,1228,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11861,55.70704,12.58253,648,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11862,55.68495,12.570269999999999,580,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11863,55.713119999999996,12.57045,403,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11864,55.667669999999994,12.57795,976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11865,55.66101,12.5636,887,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11866,55.623059999999995,12.573310000000001,976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11867,55.671369999999996,12.49708,798,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11868,55.67041999999999,12.54487,648,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11869,55.678830000000005,12.57474,662,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11870,55.703990000000005,12.50071,437,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11871,55.689659999999996,12.54224,955,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11872,55.66045,12.48118,450,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11873,55.69681,12.547930000000001,403,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11874,55.68263,12.550880000000001,498,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11875,55.66485,12.59678,801,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11876,55.66576,12.553939999999999,887,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11877,55.70158000000001,12.52652,401,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11878,55.676080000000006,12.59912,901,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11879,55.658730000000006,12.61219,600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11880,55.66579,12.553989999999999,328,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11881,55.68017,12.57509,1010,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11882,55.64355,12.53571,669,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11883,55.701480000000004,12.53963,747,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11884,55.708369999999995,12.53645,475,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11885,55.6594,12.6024,798,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11886,55.69475,12.577689999999999,553,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11887,55.69101,12.56418,1201,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11888,55.67114,12.54538,580,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11889,55.67049,12.56173,798,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11890,55.6673,12.554689999999999,751,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11891,55.68605,12.583219999999999,1201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11892,55.65676,12.62606,1399,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11893,55.71147,12.52133,998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11894,55.70046,12.54978,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11895,55.66395,12.54295,621,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11896,55.68424,12.614339999999999,996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11897,55.66668000000001,12.58184,703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11898,55.6929,12.52362,747,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11899,55.67422,12.5964,737,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11900,55.688269999999996,12.58337,348,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11901,55.666880000000006,12.546339999999999,853,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11902,55.705090000000006,12.527289999999999,403,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11903,55.6524,12.624130000000001,553,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11904,55.63456,12.58341,699,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11905,55.64853000000001,12.52616,560,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11906,55.682880000000004,12.56247,519,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11907,55.66704,12.5458,307,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11908,55.690709999999996,12.53911,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11909,55.6933,12.55446,1003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11910,55.65586999999999,12.53683,600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11911,55.696659999999994,12.49695,849,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11912,55.69631,12.47187,703,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11913,55.64488000000001,12.59334,998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11914,55.66591999999999,12.50655,382,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11915,55.668,12.60131,498,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11916,55.64507,12.59658,998,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11917,55.70479,12.547930000000001,448,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11918,55.68659,12.535839999999999,553,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11919,55.70256,12.49809,1433,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11920,55.69175,12.5436,801,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11921,55.68901999999999,12.5423,618,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11922,55.6773,12.59093,2601,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11923,55.65554,12.564919999999999,1100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11924,55.70579,12.48645,164,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11925,55.70055,12.538310000000001,403,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11926,55.71055,12.45397,197,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11927,55.65192,12.63766,1099,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11928,55.67203000000001,12.56333,1201,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11929,55.69295,12.50804,403,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11930,55.695780000000006,12.545819999999999,887,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11931,55.6884,12.59066,1051,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11932,55.68639,12.5289,747,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11933,55.69002,12.55531,1003,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11934,55.69388000000001,12.54867,450,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11935,55.68619,12.533669999999999,600,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11936,55.698609999999995,12.59448,1494,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11937,55.69381,12.54675,498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11938,55.69015,12.57184,287,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11939,55.667530000000006,12.5461,273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11940,55.67937,12.56215,3001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11941,55.705090000000006,12.549660000000001,348,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11942,55.699780000000004,12.55245,560,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11943,55.65846,12.60876,205,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11944,55.70669,12.57958,600,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11945,55.69347,12.575339999999999,1003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11946,55.69348000000001,12.55345,757,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11947,55.66476,12.62571,996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11948,55.69461,12.54411,747,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11949,55.68485,12.586319999999999,258,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11950,55.72561999999999,12.5251,353,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11951,55.691880000000005,12.56012,774,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11952,55.66404,12.58235,1003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11953,55.70576,12.578339999999999,747,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11954,55.6625,12.51472,280,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11955,55.66534,12.55232,600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11956,55.67745,12.53778,600,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11957,55.6607,12.58835,502,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11958,55.70766999999999,12.57313,598,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11959,55.703680000000006,12.53224,600,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11960,55.69011,12.541260000000001,901,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11961,55.65956,12.49831,450,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11962,55.664680000000004,12.55161,502,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11963,55.6594,12.56979,1897,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11964,55.706,12.52481,550,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11965,55.677459999999996,12.54614,1003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11966,55.705380000000005,12.49088,1003,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11967,55.668690000000005,12.60162,951,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11968,55.6908,12.57467,699,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11969,55.700680000000006,12.57996,1297,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11970,55.646440000000005,12.55008,375,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11971,55.67102,12.56316,805,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11972,55.652609999999996,12.54803,450,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11973,55.653890000000004,12.614130000000001,652,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11974,55.68645,12.547360000000001,648,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11975,55.707980000000006,12.53394,362,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11976,55.68205,12.581489999999999,1942,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11977,55.67811999999999,12.5523,1148,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11978,55.691109999999995,12.4668,798,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11979,55.71215,12.57272,403,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11980,55.66138,12.57192,1501,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11981,55.724740000000004,12.5314,951,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11982,55.698519999999995,12.55165,598,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11983,55.66891999999999,12.55504,598,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11984,55.69692,12.57342,710,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11985,55.686530000000005,12.48375,600,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11986,55.68598000000001,12.56668,389,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11987,55.653380000000006,12.54411,600,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11988,55.660059999999994,12.61417,618,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11989,55.69153000000001,12.545810000000001,1051,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11990,55.6714,12.587,1699,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11991,55.699780000000004,12.489519999999999,703,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11992,55.664069999999995,12.5819,703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11993,55.7035,12.579939999999999,502,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11994,55.69438,12.54396,883,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11995,55.694680000000005,12.5395,403,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11996,55.689640000000004,12.57169,1099,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11997,55.703359999999996,12.54468,1501,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11998,55.660990000000005,12.51789,600,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11999,55.69415,12.5443,751,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12000,55.693490000000004,12.55207,1303,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12001,55.65445,12.616539999999999,703,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12002,55.66896,12.599039999999999,403,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12003,55.69718,12.50147,703,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12004,55.6813,12.562380000000001,600,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12005,55.66206999999999,12.61501,498,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12006,55.67389,12.54014,403,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12007,55.68753,12.60984,594,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12008,55.6433,12.62472,1494,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12009,55.68079,12.5636,648,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12010,55.68600000000001,12.540280000000001,553,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12011,55.64577,12.61842,903,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12012,55.69622,12.47367,798,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12013,55.657869999999996,12.60608,403,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12014,55.668730000000004,12.55032,853,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12015,55.69325,12.51056,600,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12016,55.68448000000001,12.58344,751,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12017,55.69205,12.54571,655,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12018,55.6607,12.62457,894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12019,55.688759999999995,12.55841,903,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12020,55.669880000000006,12.54447,423,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12021,55.68767,12.48131,1222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12022,55.69229,12.54562,455,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12023,55.663309999999996,12.584060000000001,955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12024,55.66717,12.55494,635,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12025,55.6688,12.55452,949,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12026,55.697140000000005,12.55091,703,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12027,55.659459999999996,12.588989999999999,252,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12028,55.65343000000001,12.60369,423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12029,55.677890000000005,12.56804,1201,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12030,55.67119,12.57364,498,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12031,55.69777,12.55149,484,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12032,55.6882,12.54293,482,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12033,55.7117,12.57547,693,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12034,55.670190000000005,12.56519,1351,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12035,55.666290000000004,12.51615,751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12036,55.67324,12.56001,252,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12037,55.68675,12.58718,300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12038,55.68055,12.54999,1003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12039,55.68238,12.556289999999999,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12040,55.66745,12.55631,523,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12041,55.7106,12.50929,1698,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12042,55.66145,12.61496,300,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12043,55.6679,12.6152,1249,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12044,55.68257,12.56402,951,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12045,55.72144,12.57046,1093,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12046,55.701240000000006,12.58182,1453,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12047,55.679730000000006,12.535730000000001,478,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12048,55.691930000000006,12.544210000000001,846,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12049,55.6914,12.50793,292,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12050,55.70445,12.585519999999999,703,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12051,55.66975,12.5701,4998,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12052,55.68035,12.57998,1119,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12053,55.71459,12.57505,1901,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12054,55.66568,12.54701,747,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12055,55.689080000000004,12.519210000000001,401,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12056,55.68273000000001,12.582989999999999,853,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12057,55.663630000000005,12.54401,553,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12058,55.67123,12.55513,519,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12059,55.664469999999994,12.58014,448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12060,55.670269999999995,12.55889,903,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12061,55.70083,12.54705,407,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12062,55.66751,12.54994,553,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12063,55.670930000000006,12.56382,498,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12064,55.69973,12.58576,598,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12065,55.69296,12.53226,348,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12066,55.70756,12.58126,450,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12067,55.678169999999994,12.576369999999999,1003,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12068,55.69101,12.5587,648,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12069,55.666290000000004,12.556980000000001,594,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12070,55.697140000000005,12.580160000000001,1202,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12071,55.698980000000006,12.53576,498,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12072,55.6706,12.5412,594,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12073,55.67161,12.596169999999999,594,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12074,55.67898,12.56776,785,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12075,55.663430000000005,12.51084,423,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12076,55.6576,12.63364,198,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12077,55.687940000000005,12.55483,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12078,55.66916,12.55534,833,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12079,55.65514,12.51297,600,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12080,55.702090000000005,12.54963,475,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12081,55.69602,12.510760000000001,648,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12082,55.6578,12.55996,1501,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12083,55.672,12.5372,430,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12084,55.68151999999999,12.53456,1501,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12085,55.69566999999999,12.54036,600,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12086,55.67598,12.59828,747,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12087,55.645590000000006,12.55231,720,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12088,55.690430000000006,12.4761,251,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12089,55.68586,12.58838,1392,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12090,55.68445,12.53368,778,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12091,55.67933000000001,12.56842,996,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12092,55.68564,12.52632,604,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12093,55.66653,12.55533,747,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12094,55.7016,12.55437,594,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12095,55.71122,12.56483,703,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12096,55.667919999999995,12.51093,635,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
